road_type,hour,count_date,all_motor_vehicles
trunk,14,2023-04-19,1564.5652173913043
trunk,14,2023-04-20,1401.671875
trunk,14,2023-04-21,1472.904761904762
trunk,14,2023-04-24,1584.1458333333333
trunk,14,2023-04-25,1156.3
trunk,14,2023-04-26,1121.3548387096773
trunk,14,2023-04-27,1865.3529411764705
trunk,14,2023-04-28,1634.2941176470588
trunk,14,2023-05-02,1139.875
trunk,14,2023-05-03,1065.3
trunk,14,2023-05-04,1144.3
trunk,14,2023-05-05,2224.68
trunk,14,2023-05-09,1024.9285714285713
trunk,14,2023-05-10,1382.1666666666667
trunk,14,2023-05-11,1212.2307692307693
trunk,14,2023-05-12,307.0
trunk,14,2023-05-15,938.6875
trunk,14,2023-05-16,837.0
trunk,14,2023-05-17,1262.6666666666667
trunk,14,2023-05-18,1305.8461538461538
trunk,14,2023-05-19,1843.8095238095239
trunk,14,2023-05-22,1079.875
trunk,14,2023-05-23,1714.1
trunk,14,2023-05-24,933.5454545454545
trunk,14,2023-05-25,1556.5
trunk,14,2023-05-26,1500.0689655172414
trunk,14,2023-06-05,1242.5333333333333
trunk,14,2023-06-06,783.4375
trunk,14,2023-06-07,1426.857142857143
trunk,14,2023-06-08,1036.5714285714287
trunk,14,2023-06-09,1130.12
trunk,14,2023-06-12,1421.75
trunk,14,2023-06-13,1281.3
trunk,14,2023-06-14,1078.8333333333333
trunk,14,2023-06-15,1613.6
trunk,14,2023-06-16,1261.896551724138
trunk,14,2023-06-19,1195.8
trunk,14,2023-06-20,1264.2333333333333
trunk,14,2023-06-21,1455.4
trunk,14,2023-06-22,1726.5277777777778
trunk,14,2023-06-23,1370.3333333333333
trunk,14,2023-06-26,1726.3
trunk,14,2023-06-27,913.5909090909091
trunk,14,2023-06-28,1311.1875
trunk,14,2023-06-29,1865.5
trunk,14,2023-06-30,1215.4615384615386
trunk,14,2023-07-03,1630.8
trunk,14,2023-07-04,1140.4166666666667
trunk,14,2023-07-05,1337.0
trunk,14,2023-07-06,1748.0833333333333
trunk,14,2023-07-07,1495.0
trunk,14,2023-07-10,1613.2894736842106
trunk,14,2023-07-11,1426.7916666666667
trunk,14,2023-07-12,1300.7142857142858
trunk,14,2023-07-13,1409.5357142857142
trunk,14,2023-07-14,1407.5416666666667
trunk,14,2023-07-17,937.0
trunk,14,2023-07-18,627.3
trunk,14,2023-09-04,548.75
trunk,14,2023-09-06,1530.25
trunk,14,2023-09-07,1144.5
trunk,14,2023-09-08,1192.9655172413793
trunk,14,2023-09-11,1493.2
trunk,14,2023-09-12,703.1875
trunk,14,2023-09-13,1001.304347826087
trunk,14,2023-09-14,1450.12
trunk,14,2023-09-15,1583.642857142857
trunk,14,2023-09-18,1083.8333333333333
trunk,14,2023-09-19,1173.4545454545455
trunk,14,2023-09-20,1158.625
trunk,14,2023-09-21,1533.2
trunk,14,2023-09-22,1726.5
trunk,14,2023-09-25,828.9
trunk,14,2023-09-26,1010.7727272727273
trunk,14,2023-09-27,1204.6666666666667
trunk,14,2023-09-28,1000.1666666666666
trunk,14,2023-09-29,971.1
trunk,14,2023-10-02,616.9166666666666
trunk,14,2023-10-03,755.44
trunk,14,2023-10-06,1175.157894736842
trunk,14,2023-10-09,844.3181818181819
trunk,14,2023-10-10,833.0
trunk,14,2023-10-11,1231.5
trunk,14,2023-10-12,1010.1666666666666
trunk,14,2023-10-13,1064.25
trunk,14,2023-10-16,692.25
trunk,14,2023-10-17,503.8
trunk,14,2023-10-18,1103.5
trunk,14,2023-10-19,1225.5
trunk,14,2023-10-20,364.5
trunk,14,2023-10-31,1302.25
trunk,14,2023-11-01,1108.5
trunk,14,2023-11-03,906.6666666666666
trunk,14,2023-11-06,423.0
trunk,14,2023-11-07,700.75
trunk,15,2023-03-15,725.5
trunk,15,2023-03-17,111.5
trunk,15,2023-03-20,1017.6666666666666
trunk,15,2023-03-21,602.6666666666666
trunk,15,2023-03-22,1154.375
trunk,15,2023-03-23,1042.25
trunk,15,2023-03-24,637.5
trunk,15,2023-03-27,1628.6896551724137
trunk,15,2023-03-28,1249.475
trunk,15,2023-03-29,1466.6666666666667
trunk,15,2023-03-30,1364.0
trunk,15,2023-04-17,1200.5
trunk,15,2023-04-18,1897.560975609756
trunk,15,2023-04-19,1739.4347826086957
trunk,15,2023-04-20,1537.46875
trunk,15,2023-04-21,1583.5
trunk,15,2023-04-24,1780.0
trunk,15,2023-04-25,1303.125
trunk,15,2023-04-26,1275.5806451612902
trunk,15,2023-04-27,2023.3235294117646
trunk,15,2023-04-28,1764.6470588235295
trunk,15,2023-05-02,1261.25
trunk,15,2023-05-03,1161.1
trunk,15,2023-05-04,1265.15
trunk,15,2023-05-05,2257.1
trunk,15,2023-05-09,1076.9285714285713
trunk,15,2023-05-10,1579.2333333333333
trunk,15,2023-05-11,1380.3076923076924
trunk,15,2023-05-12,359.5
trunk,15,2023-05-15,1017.6875
trunk,15,2023-05-16,902.5
trunk,15,2023-05-17,1367.1333333333334
trunk,15,2023-05-18,1450.923076923077
trunk,15,2023-05-19,1979.2857142857142
trunk,15,2023-05-22,1212.25
trunk,15,2023-05-23,1879.35
trunk,15,2023-05-24,1057.8181818181818
trunk,15,2023-05-25,1721.5625
trunk,15,2023-05-26,1524.2413793103449
trunk,15,2023-06-05,1326.8666666666666
trunk,15,2023-06-06,913.3125
trunk,15,2023-06-07,1596.0
trunk,15,2023-06-08,1163.5
trunk,15,2023-06-09,1189.12
trunk,15,2023-06-12,1532.6
trunk,15,2023-06-13,1382.35
trunk,15,2023-06-14,1208.6666666666667
trunk,15,2023-06-15,1738.1333333333334
trunk,15,2023-06-16,1343.0
trunk,15,2023-06-19,1302.05
trunk,15,2023-06-20,1405.9333333333334
trunk,15,2023-06-21,1594.4
trunk,15,2023-06-22,1954.6666666666667
trunk,15,2023-06-23,1433.8333333333333
trunk,15,2023-06-26,1822.0
trunk,15,2023-06-27,1053.409090909091
trunk,15,2023-06-28,1439.0
trunk,15,2023-06-29,2017.7142857142858
trunk,15,2023-06-30,1258.6153846153845
trunk,15,2023-07-03,1858.5
trunk,15,2023-07-04,1245.0833333333333
trunk,15,2023-07-05,1389.25
trunk,15,2023-07-06,1892.5833333333333
trunk,15,2023-07-07,1562.4
trunk,15,2023-07-10,1745.5
trunk,15,2023-07-11,1551.7083333333333
trunk,15,2023-07-12,1457.5
trunk,15,2023-07-13,1610.392857142857
trunk,15,2023-07-14,1455.9166666666667
trunk,15,2023-07-17,1007.25
trunk,15,2023-07-18,677.0
trunk,15,2023-09-04,644.75
trunk,15,2023-09-06,1677.75
trunk,15,2023-09-07,1245.875
trunk,15,2023-09-08,1208.8275862068965
trunk,15,2023-09-11,1644.2
trunk,15,2023-09-12,762.5
trunk,15,2023-09-13,1105.304347826087
trunk,15,2023-09-14,1607.68
trunk,15,2023-09-15,1680.7857142857142
trunk,15,2023-09-18,1236.0
trunk,15,2023-09-19,1304.3636363636363
trunk,15,2023-09-20,1206.375
trunk,15,2023-09-21,1717.6
trunk,15,2023-09-22,1866.75
trunk,15,2023-09-25,924.9
trunk,15,2023-09-26,1066.6363636363637
trunk,15,2023-09-27,1325.75
trunk,15,2023-09-28,1138.6666666666667
trunk,15,2023-09-29,1047.1
trunk,15,2023-10-02,673.5
trunk,15,2023-10-03,811.64
trunk,15,2023-10-06,1219.2368421052631
trunk,15,2023-10-09,926.7727272727273
trunk,15,2023-10-10,923.375
trunk,15,2023-10-11,1358.125
trunk,15,2023-10-12,1142.5
trunk,15,2023-10-13,1117.5
trunk,15,2023-10-16,760.125
trunk,15,2023-10-17,568.6
trunk,15,2023-10-18,1253.8333333333333
trunk,15,2023-10-19,1214.5
trunk,15,2023-10-20,395.5
trunk,15,2023-10-31,1493.75
trunk,15,2023-11-01,1188.5
trunk,15,2023-11-03,1000.6666666666666
trunk,15,2023-11-06,536.0
trunk,15,2023-11-07,839.25
trunk,16,2023-03-15,941.5
trunk,16,2023-03-17,113.0
trunk,16,2023-03-20,1119.5
trunk,16,2023-03-21,634.3333333333334
trunk,16,2023-03-22,1251.5
trunk,16,2023-03-23,1123.25
trunk,16,2023-03-24,648.3333333333334
trunk,16,2023-03-27,1866.5172413793102
trunk,16,2023-03-28,1408.1
trunk,16,2023-03-29,1698.5555555555557
trunk,16,2023-03-30,1622.0
trunk,16,2023-04-17,1251.0
trunk,16,2023-04-18,2168.5853658536585
trunk,16,2023-04-19,2013.8478260869565
trunk,16,2023-04-20,1721.890625
trunk,16,2023-04-21,1658.047619047619
trunk,16,2023-04-24,2003.2083333333333
trunk,16,2023-04-25,1570.525
trunk,16,2023-04-26,1453.4516129032259
trunk,16,2023-04-27,2270.3823529411766
trunk,16,2023-04-28,1886.235294117647
trunk,16,2023-05-02,1463.0
trunk,16,2023-05-03,1356.3
trunk,16,2023-05-04,1407.95
trunk,16,2023-05-05,2332.74
trunk,16,2023-05-09,1165.7142857142858
trunk,16,2023-05-10,1806.3666666666666
trunk,16,2023-05-11,1556.4615384615386
trunk,16,2023-05-12,353.5
trunk,16,2023-05-15,1161.75
trunk,16,2023-05-16,1069.25
trunk,16,2023-05-17,1538.8
trunk,16,2023-05-18,1584.7692307692307
trunk,16,2023-05-19,2093.5238095238096
trunk,16,2023-05-22,1420.0
trunk,16,2023-05-23,2064.6
trunk,16,2023-05-24,1125.2727272727273
trunk,16,2023-05-25,1780.375
trunk,16,2023-05-26,1538.2068965517242
trunk,16,2023-06-05,1499.5
trunk,16,2023-06-06,1056.5625
trunk,16,2023-06-07,1867.3809523809523
trunk,16,2023-06-08,1307.857142857143
trunk,16,2023-06-09,1256.32
trunk,16,2023-06-12,1646.45
trunk,16,2023-06-13,1561.4
trunk,16,2023-06-14,1421.5833333333333
trunk,16,2023-06-15,1857.3333333333333
trunk,16,2023-06-16,1398.655172413793
trunk,16,2023-06-19,1418.6
trunk,16,2023-06-20,1568.2666666666667
trunk,16,2023-06-21,1780.6
trunk,16,2023-06-22,2186.527777777778
trunk,16,2023-06-23,1565.0
trunk,16,2023-06-26,2028.35
trunk,16,2023-06-27,1215.0454545454545
trunk,16,2023-06-28,1558.5
trunk,16,2023-06-29,2251.9285714285716
trunk,16,2023-06-30,1331.923076923077
trunk,16,2023-07-03,2140.6
trunk,16,2023-07-04,1405.3333333333333
trunk,16,2023-07-05,1606.0
trunk,16,2023-07-06,2139.8333333333335
trunk,16,2023-07-07,1595.0
trunk,16,2023-07-10,1928.842105263158
trunk,16,2023-07-11,1729.2083333333333
trunk,16,2023-07-12,1643.1785714285713
trunk,16,2023-07-13,1784.7142857142858
trunk,16,2023-07-14,1513.2916666666667
trunk,16,2023-07-17,1196.25
trunk,16,2023-07-18,771.8
trunk,16,2023-09-04,796.5
trunk,16,2023-09-06,1953.25
trunk,16,2023-09-07,1351.5
trunk,16,2023-09-08,1383.5862068965516
trunk,16,2023-09-11,1795.0
trunk,16,2023-09-12,839.5625
trunk,16,2023-09-13,1291.1304347826087
trunk,16,2023-09-14,1798.76
trunk,16,2023-09-15,1844.857142857143
trunk,16,2023-09-18,1366.5
trunk,16,2023-09-19,1432.3636363636363
trunk,16,2023-09-20,1311.0
trunk,16,2023-09-21,2034.8
trunk,16,2023-09-22,1797.25
trunk,16,2023-09-25,1067.1
trunk,16,2023-09-26,1189.3181818181818
trunk,16,2023-09-27,1490.3333333333333
trunk,16,2023-09-28,1342.0555555555557
trunk,16,2023-09-29,1114.6
trunk,16,2023-10-02,747.75
trunk,16,2023-10-03,937.76
trunk,16,2023-10-06,1311.5
trunk,16,2023-10-09,1064.7272727272727
trunk,16,2023-10-10,1088.625
trunk,16,2023-10-11,1537.5
trunk,16,2023-10-12,1265.8333333333333
trunk,16,2023-10-13,1213.1666666666667
trunk,16,2023-10-16,861.375
trunk,16,2023-10-17,665.6
trunk,16,2023-10-18,1392.5
trunk,16,2023-10-19,1136.5
trunk,16,2023-10-20,387.5
trunk,16,2023-10-31,1690.5
trunk,16,2023-11-01,1319.0
trunk,16,2023-11-03,1071.8333333333333
trunk,16,2023-11-06,642.0
trunk,16,2023-11-07,894.25
trunk,17,2023-03-15,942.3333333333334
trunk,17,2023-03-17,100.5
trunk,17,2023-03-20,1152.6666666666667
trunk,17,2023-03-21,626.6666666666666
trunk,17,2023-03-22,1281.75
trunk,17,2023-03-23,1041.75
trunk,17,2023-03-24,618.1666666666666
trunk,17,2023-03-27,1811.0344827586207
trunk,17,2023-03-28,1411.2
trunk,17,2023-03-29,1696.5
trunk,17,2023-03-30,1491.0
trunk,17,2023-04-17,1222.0
trunk,17,2023-04-18,2148.731707317073
trunk,17,2023-04-19,2014.608695652174
trunk,17,2023-04-20,1676.875
trunk,17,2023-04-21,1521.8809523809523
trunk,17,2023-04-24,1978.625
trunk,17,2023-04-25,1580.525
trunk,17,2023-04-26,1468.4193548387098
trunk,17,2023-04-27,2228.1176470588234
trunk,17,2023-04-28,1871.1764705882354
trunk,17,2023-05-02,1487.875
trunk,17,2023-05-03,1353.1
trunk,17,2023-05-04,1395.3
trunk,17,2023-05-05,2216.96
trunk,17,2023-05-09,1255.2857142857142
trunk,17,2023-05-10,1781.0666666666666
trunk,17,2023-05-11,1494.6538461538462
trunk,17,2023-05-12,341.5
trunk,17,2023-05-15,1135.9375
trunk,17,2023-05-16,1072.5
trunk,17,2023-05-17,1498.4
trunk,17,2023-05-18,1540.1153846153845
trunk,17,2023-05-19,2011.2857142857142
trunk,17,2023-05-22,1357.25
trunk,17,2023-05-23,2094.35
trunk,17,2023-05-24,1124.8181818181818
trunk,17,2023-05-25,1782.375
trunk,17,2023-05-26,1514.9310344827586
trunk,17,2023-06-05,1487.2
trunk,17,2023-06-06,1056.25
trunk,17,2023-06-07,1833.1904761904761
trunk,17,2023-06-08,1297.7857142857142
trunk,17,2023-06-09,1215.8
trunk,17,2023-06-12,1551.5
trunk,17,2023-06-13,1485.65
trunk,17,2023-06-14,1383.0
trunk,17,2023-06-15,1847.2
trunk,17,2023-06-16,1318.5172413793102
trunk,17,2023-06-19,1433.55
trunk,17,2023-06-20,1514.8
trunk,17,2023-06-21,1740.0
trunk,17,2023-06-22,2178.3888888888887
trunk,17,2023-06-23,1590.5
trunk,17,2023-06-26,2036.45
trunk,17,2023-06-27,1183.3181818181818
trunk,17,2023-06-28,1542.0
trunk,17,2023-06-29,2279.5714285714284
trunk,17,2023-06-30,1270.2307692307693
trunk,17,2023-07-03,2079.3
trunk,17,2023-07-04,1417.5
trunk,17,2023-07-05,1626.5
trunk,17,2023-07-06,2165.0416666666665
trunk,17,2023-07-07,1520.6
trunk,17,2023-07-10,1859.2105263157894
trunk,17,2023-07-11,1715.9166666666667
trunk,17,2023-07-12,1612.107142857143
trunk,17,2023-07-13,1726.5714285714287
trunk,17,2023-07-14,1446.875
trunk,17,2023-07-17,1239.25
trunk,17,2023-07-18,805.7
trunk,17,2023-09-04,747.0
trunk,17,2023-09-06,1921.25
trunk,17,2023-09-07,1330.125
trunk,17,2023-09-08,1309.1379310344828
trunk,17,2023-09-11,1786.45
trunk,17,2023-09-12,864.1875
trunk,17,2023-09-13,1339.4782608695652
trunk,17,2023-09-14,1743.72
trunk,17,2023-09-15,1751.2857142857142
trunk,17,2023-09-18,1350.3333333333333
trunk,17,2023-09-19,1414.0
trunk,17,2023-09-20,1408.125
trunk,17,2023-09-21,2092.4
trunk,17,2023-09-22,1713.75
trunk,17,2023-09-25,1105.9
trunk,17,2023-09-26,1162.9545454545455
trunk,17,2023-09-27,1480.5
trunk,17,2023-09-28,1359.4444444444443
trunk,17,2023-09-29,1054.5
trunk,17,2023-10-02,759.0833333333334
trunk,17,2023-10-03,912.2
trunk,17,2023-10-06,1238.7631578947369
trunk,17,2023-10-09,1037.3636363636363
trunk,17,2023-10-10,1003.125
trunk,17,2023-10-11,1489.25
trunk,17,2023-10-12,1217.6666666666667
trunk,17,2023-10-13,1136.25
trunk,17,2023-10-16,861.1875
trunk,17,2023-10-17,674.2
trunk,17,2023-10-18,1330.0
trunk,17,2023-10-19,1174.5
trunk,17,2023-10-20,338.0
trunk,17,2023-10-31,1664.75
trunk,17,2023-11-01,993.25
trunk,17,2023-11-03,990.0
trunk,17,2023-11-06,684.0
trunk,17,2023-11-07,961.25
trunk,18,2023-03-15,598.5
trunk,18,2023-03-17,86.0
trunk,18,2023-03-20,912.8333333333334
trunk,18,2023-03-21,488.6666666666667
trunk,18,2023-03-22,977.0
trunk,18,2023-03-23,801.5
trunk,18,2023-03-24,491.3333333333333
trunk,18,2023-03-27,1330.5172413793102
trunk,18,2023-03-28,1108.1
trunk,18,2023-03-29,1243.111111111111
trunk,18,2023-03-30,1141.0
trunk,18,2023-04-17,1012.5
trunk,18,2023-04-18,1688.8536585365853
trunk,18,2023-04-19,1552.2391304347825
trunk,18,2023-04-20,1301.546875
trunk,18,2023-04-21,1190.8095238095239
trunk,18,2023-04-24,1488.4375
trunk,18,2023-04-25,1136.225
trunk,18,2023-04-26,1081.483870967742
trunk,18,2023-04-27,1733.2058823529412
trunk,18,2023-04-28,1530.9411764705883
trunk,18,2023-05-02,1115.125
trunk,18,2023-05-03,1024.2
trunk,18,2023-05-04,1082.45
trunk,18,2023-05-05,1895.8
trunk,18,2023-05-09,967.0
trunk,18,2023-05-10,1330.9333333333334
trunk,18,2023-05-11,1137.7307692307693
trunk,18,2023-05-12,275.0
trunk,18,2023-05-15,785.0625
trunk,18,2023-05-16,685.25
trunk,18,2023-05-17,1115.8666666666666
trunk,18,2023-05-18,1302.6538461538462
trunk,18,2023-05-19,1644.0
trunk,18,2023-05-22,993.75
trunk,18,2023-05-23,1705.05
trunk,18,2023-05-24,885.1818181818181
trunk,18,2023-05-25,1561.5
trunk,18,2023-05-26,1310.5172413793102
trunk,18,2023-06-05,1105.2333333333333
trunk,18,2023-06-06,766.6875
trunk,18,2023-06-07,1417.4761904761904
trunk,18,2023-06-08,991.5714285714286
trunk,18,2023-06-09,1051.24
trunk,18,2023-06-12,1241.8
trunk,18,2023-06-13,1129.45
trunk,18,2023-06-14,1019.5833333333334
trunk,18,2023-06-15,1573.6666666666667
trunk,18,2023-06-16,1090.7931034482758
trunk,18,2023-06-19,1013.6
trunk,18,2023-06-20,1194.3
trunk,18,2023-06-21,1441.5
trunk,18,2023-06-22,1717.4166666666667
trunk,18,2023-06-23,1408.8333333333333
trunk,18,2023-06-26,1691.3
trunk,18,2023-06-27,897.7272727272727
trunk,18,2023-06-28,1379.9375
trunk,18,2023-06-29,1886.4285714285713
trunk,18,2023-06-30,1058.923076923077
trunk,18,2023-07-03,1398.2
trunk,18,2023-07-04,1066.1666666666667
trunk,18,2023-07-05,1336.0
trunk,18,2023-07-06,1801.375
trunk,18,2023-07-07,1275.2
trunk,18,2023-07-10,1388.6315789473683
trunk,18,2023-07-11,1382.4583333333333
trunk,18,2023-07-12,1219.75
trunk,18,2023-07-13,1337.8214285714287
trunk,18,2023-07-14,1164.0416666666667
trunk,18,2023-07-17,954.75
trunk,18,2023-07-18,589.8
trunk,18,2023-09-04,520.5
trunk,18,2023-09-06,1427.25
trunk,18,2023-09-07,1233.625
trunk,18,2023-09-08,1031.6206896551723
trunk,18,2023-09-11,1432.05
trunk,18,2023-09-12,705.6875
trunk,18,2023-09-13,1054.0869565217392
trunk,18,2023-09-14,1365.68
trunk,18,2023-09-15,1511.142857142857
trunk,18,2023-09-18,1007.1666666666666
trunk,18,2023-09-19,1088.2727272727273
trunk,18,2023-09-20,1193.0
trunk,18,2023-09-21,1530.5
trunk,18,2023-09-22,1392.0
trunk,18,2023-09-25,835.4
trunk,18,2023-09-26,942.5
trunk,18,2023-09-27,1156.3333333333333
trunk,18,2023-09-28,1012.0555555555555
trunk,18,2023-09-29,819.3
trunk,18,2023-10-02,547.0833333333334
trunk,18,2023-10-03,711.44
trunk,18,2023-10-06,960.6578947368421
trunk,18,2023-10-09,702.1818181818181
trunk,18,2023-10-10,704.375
trunk,18,2023-10-11,1154.25
trunk,18,2023-10-12,927.6666666666666
trunk,18,2023-10-13,981.6666666666666
trunk,18,2023-10-16,615.375
trunk,18,2023-10-17,514.6
trunk,18,2023-10-18,1043.1666666666667
trunk,18,2023-10-19,1212.0
trunk,18,2023-10-20,240.5
trunk,18,2023-10-31,1101.5
trunk,18,2023-11-01,897.75
trunk,18,2023-11-03,742.0
trunk,18,2023-11-06,658.0
trunk,18,2023-11-07,670.25
unclassified,7,2023-04-21,35.5
unclassified,7,2023-04-24,73.91304347826087
unclassified,7,2023-04-25,90.5
unclassified,7,2023-04-26,26.0
unclassified,7,2023-04-28,58.65151515151515
unclassified,7,2023-05-02,25.214285714285715
unclassified,7,2023-05-03,80.75862068965517
unclassified,7,2023-05-04,68.60344827586206
unclassified,7,2023-05-05,53.6
unclassified,7,2023-05-09,72.04878048780488
unclassified,7,2023-05-10,58.75409836065574
unclassified,7,2023-05-11,64.6625
unclassified,7,2023-05-12,51.1578947368421
unclassified,7,2023-05-15,72.08791208791209
unclassified,7,2023-05-16,51.27777777777778
unclassified,7,2023-05-17,32.15094339622642
unclassified,7,2023-05-18,78.02564102564102
unclassified,7,2023-05-19,56.06896551724138
unclassified,7,2023-05-22,65.51612903225806
unclassified,7,2023-05-23,102.33333333333333
unclassified,7,2023-05-24,59.18604651162791
unclassified,7,2023-05-25,67.36170212765957
unclassified,7,2023-05-26,36.08196721311475
unclassified,7,2023-06-05,93.8
unclassified,7,2023-06-06,47.03174603174603
unclassified,7,2023-06-07,85.88372093023256
unclassified,7,2023-06-08,52.092592592592595
unclassified,7,2023-06-09,54.32608695652174
unclassified,7,2023-06-12,43.06382978723404
unclassified,7,2023-06-13,56.981818181818184
unclassified,7,2023-06-14,72.09722222222223
unclassified,7,2023-06-15,83.1774193548387
unclassified,7,2023-06-16,74.35
unclassified,7,2023-06-19,78.89189189189189
unclassified,7,2023-06-20,93.69811320754717
unclassified,7,2023-06-21,76.78
unclassified,7,2023-06-22,64.70370370370371
unclassified,7,2023-06-23,35.78787878787879
unclassified,7,2023-06-26,80.15873015873017
unclassified,7,2023-06-27,51.67741935483871
unclassified,7,2023-06-28,73.8030303030303
unclassified,7,2023-06-29,58.03030303030303
unclassified,7,2023-06-30,73.11363636363636
unclassified,7,2023-07-03,55.88235294117647
unclassified,7,2023-07-04,48.333333333333336
unclassified,7,2023-07-05,8.333333333333334
unclassified,7,2023-07-06,61.073170731707314
unclassified,7,2023-07-07,16.615384615384617
unclassified,7,2023-07-10,65.16
unclassified,7,2023-07-11,58.083333333333336
unclassified,7,2023-07-12,42.92857142857143
unclassified,7,2023-07-13,18.11111111111111
unclassified,7,2023-07-14,43.9375
unclassified,7,2023-07-17,76.25
unclassified,7,2023-07-18,58.333333333333336
unclassified,7,2023-07-19,2.0
unclassified,7,2023-07-20,2.0
unclassified,7,2023-07-21,12.0
unclassified,7,2023-09-06,77.6470588235294
unclassified,7,2023-09-07,73.92
unclassified,7,2023-09-08,59.22
unclassified,7,2023-09-11,103.35135135135135
unclassified,7,2023-09-12,72.66129032258064
unclassified,7,2023-09-13,78.35135135135135
unclassified,7,2023-09-14,54.15151515151515
unclassified,7,2023-09-15,73.78787878787878
unclassified,7,2023-09-18,29.625
unclassified,7,2023-09-19,47.75
unclassified,7,2023-09-20,44.01639344262295
unclassified,7,2023-09-21,73.5875
unclassified,7,2023-09-22,60.04477611940298
unclassified,7,2023-09-25,58.0531914893617
unclassified,7,2023-09-26,63.6
unclassified,7,2023-09-27,51.04807692307692
unclassified,7,2023-09-28,50.45945945945946
unclassified,7,2023-09-29,43.73626373626374
unclassified,7,2023-10-02,72.39189189189189
unclassified,7,2023-10-03,77.63793103448276
unclassified,7,2023-10-04,50.53125
unclassified,7,2023-10-05,31.195652173913043
unclassified,7,2023-10-06,51.37096774193548
unclassified,7,2023-10-09,51.244897959183675
unclassified,7,2023-10-10,70.58
unclassified,7,2023-10-11,65.15
unclassified,7,2023-10-12,101.57142857142857
unclassified,7,2023-10-13,61.5
unclassified,7,2023-10-17,42.0
unclassified,7,2023-10-18,95.8
unclassified,7,2023-10-19,57.5
unclassified,7,2023-10-20,14.5
unclassified,8,2023-04-21,101.0
unclassified,8,2023-04-24,116.17391304347827
unclassified,8,2023-04-25,131.5
unclassified,8,2023-04-26,36.0
unclassified,8,2023-04-28,103.33333333333333
unclassified,8,2023-05-02,39.714285714285715
unclassified,8,2023-05-03,136.58620689655172
unclassified,8,2023-05-04,101.39655172413794
unclassified,8,2023-05-05,92.6
unclassified,8,2023-05-09,119.47560975609755
unclassified,8,2023-05-10,94.27868852459017
unclassified,8,2023-05-11,106.7125
unclassified,8,2023-05-12,86.84210526315789
unclassified,8,2023-05-15,108.81318681318682
unclassified,8,2023-05-16,82.40277777777777
unclassified,8,2023-05-17,53.735849056603776
unclassified,8,2023-05-18,112.8974358974359
unclassified,8,2023-05-19,96.7816091954023
unclassified,8,2023-05-22,102.06451612903226
unclassified,8,2023-05-23,143.45454545454547
unclassified,8,2023-05-24,95.55813953488372
unclassified,8,2023-05-25,100.7872340425532
unclassified,8,2023-05-26,63.50819672131148
unclassified,8,2023-06-05,149.575
unclassified,8,2023-06-06,88.42857142857143
unclassified,8,2023-06-07,118.0
unclassified,8,2023-06-08,85.31481481481481
unclassified,8,2023-06-09,86.0
unclassified,8,2023-06-12,71.25531914893617
unclassified,8,2023-06-13,83.7090909090909
unclassified,8,2023-06-14,113.40277777777777
unclassified,8,2023-06-15,118.24193548387096
unclassified,8,2023-06-16,114.03333333333333
unclassified,8,2023-06-19,104.97297297297297
unclassified,8,2023-06-20,138.39622641509433
unclassified,8,2023-06-21,116.18
unclassified,8,2023-06-22,98.46296296296296
unclassified,8,2023-06-23,50.53030303030303
unclassified,8,2023-06-26,120.93650793650794
unclassified,8,2023-06-27,85.19354838709677
unclassified,8,2023-06-28,107.42424242424242
unclassified,8,2023-06-29,97.63636363636364
unclassified,8,2023-06-30,116.60227272727273
unclassified,8,2023-07-03,84.50980392156863
unclassified,8,2023-07-04,88.0
unclassified,8,2023-07-05,19.166666666666668
unclassified,8,2023-07-06,105.53658536585365
unclassified,8,2023-07-07,32.46153846153846
unclassified,8,2023-07-10,107.24
unclassified,8,2023-07-11,91.20833333333333
unclassified,8,2023-07-12,71.46428571428571
unclassified,8,2023-07-13,33.77777777777778
unclassified,8,2023-07-14,74.3125
unclassified,8,2023-07-17,129.5
unclassified,8,2023-07-18,93.83333333333333
unclassified,8,2023-07-19,9.0
unclassified,8,2023-07-20,4.5
unclassified,8,2023-07-21,25.5
unclassified,8,2023-09-06,100.05882352941177
unclassified,8,2023-09-07,99.58
unclassified,8,2023-09-08,99.04
unclassified,8,2023-09-11,163.24324324324326
unclassified,8,2023-09-12,122.83870967741936
unclassified,8,2023-09-13,133.82432432432432
unclassified,8,2023-09-14,97.71212121212122
unclassified,8,2023-09-15,107.95454545454545
unclassified,8,2023-09-18,59.1875
unclassified,8,2023-09-19,79.90625
unclassified,8,2023-09-20,66.26229508196721
unclassified,8,2023-09-21,115.6625
unclassified,8,2023-09-22,99.7910447761194
unclassified,8,2023-09-25,79.92553191489361
unclassified,8,2023-09-26,107.77142857142857
unclassified,8,2023-09-27,84.82692307692308
unclassified,8,2023-09-28,81.98648648648648
unclassified,8,2023-09-29,77.28571428571429
unclassified,8,2023-10-02,111.64864864864865
unclassified,8,2023-10-03,106.0
unclassified,8,2023-10-04,85.5
unclassified,8,2023-10-05,68.08695652173913
unclassified,8,2023-10-06,80.11290322580645
unclassified,8,2023-10-09,82.57142857142857
unclassified,8,2023-10-10,115.8
unclassified,8,2023-10-11,105.33333333333333
unclassified,8,2023-10-12,139.63492063492063
unclassified,8,2023-10-13,105.53333333333333
unclassified,8,2023-10-17,78.7
unclassified,8,2023-10-18,144.1
unclassified,8,2023-10-19,82.33333333333333
